date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,outcome,days_ago,home_team_norm,away_team_norm
2017-06-10,Kazakhstan,Denmark,1,3,FIFA World Cup qualification,Almaty,Kazakhstan,False,A,2,3297,Kazakhstan,Denmark
2017-06-10,Malawi,Comoros,1,0,African Cup of Nations qualification,Lilongwe,Malawi,False,H,0,3297,Malawi,Comoros
2017-06-10,Grenada,Bermuda,1,2,Friendly,St. George's,Grenada,False,A,2,3297,Grenada,Bermuda
2017-06-11,Kosovo,Turkey,1,4,FIFA World Cup qualification,Shkodër,Albania,True,A,2,3296,Kosovo,Turkey
2017-06-11,Tunisia,Egypt,1,0,African Cup of Nations qualification,Radès,Tunisia,False,H,0,3296,Tunisia,Egypt
2017-06-11,Zimbabwe,Liberia,3,0,African Cup of Nations qualification,Harare,Zimbabwe,False,H,0,3296,Zimbabwe,Liberia
2017-06-11,Serbia,Wales,1,1,FIFA World Cup qualification,Belgrade,Serbia,False,D,1,3296,Serbia,Wales
2017-06-11,New Caledonia,Fiji,2,1,FIFA World Cup qualification,Nouméa,New Caledonia,False,H,0,3296,New Caledonia,Fiji
2017-06-11,Moldova,Georgia,2,2,FIFA World Cup qualification,Chișinău,Moldova,False,D,1,3296,Moldova,Georgia
2017-06-11,Mexico,United States,1,1,FIFA World Cup qualification,Mexico City,Mexico,False,D,1,3296,Mexico,United States
2017-06-11,North Macedonia,Spain,1,2,FIFA World Cup qualification,Skopje,North Macedonia,False,A,2,3296,North Macedonia,Spain
2017-06-11,Italy,Liechtenstein,5,0,FIFA World Cup qualification,Udine,Italy,False,H,0,3296,Italy,Liechtenstein
2017-06-11,Iceland,Croatia,1,0,FIFA World Cup qualification,Reykjavík,Iceland,False,H,0,3296,Iceland,Croatia
2017-06-11,Republic of Ireland,Austria,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,D,1,3296,Republic of Ireland,Austria
2017-06-11,Ghana,Ethiopia,5,0,African Cup of Nations qualification,Kumasi,Ghana,False,H,0,3296,Ghana,Ethiopia
2017-06-11,Finland,Ukraine,1,2,FIFA World Cup qualification,Tampere,Finland,False,A,2,3296,Finland,Ukraine
2017-06-11,Central African Republic,Rwanda,2,1,African Cup of Nations qualification,Bangui,Central African Republic,False,H,0,3296,Central African Republic,Rwanda
2017-06-11,Cape Verde,Uganda,0,1,African Cup of Nations qualification,Praia,Cape Verde,False,A,2,3296,Cape Verde,Uganda
2017-06-11,Benin,Gambia,1,0,African Cup of Nations qualification,Cotonou,Benin,False,H,0,3296,Benin,Gambia
2017-06-11,Algeria,Togo,1,0,African Cup of Nations qualification,Blida,Algeria,False,H,0,3296,Algeria,Togo
2017-06-11,Israel,Albania,0,3,FIFA World Cup qualification,Haifa,Israel,False,A,2,3296,Israel,Albania
2017-06-12,Latvia,Estonia,1,2,Friendly,Riga,Latvia,False,A,2,3295,Latvia,Estonia
2017-06-12,Belarus,New Zealand,1,0,Friendly,Minsk,Belarus,False,H,0,3295,Belarus,New Zealand
2017-06-12,Iran,Uzbekistan,2,0,FIFA World Cup qualification,Tehran,Iran,False,H,0,3295,Iran,Uzbekistan
2017-06-13,Romania,Chile,3,2,Friendly,Cluj,Romania,False,H,0,3294,Romania,Chile
2017-06-13,Palestine,Oman,2,1,AFC Asian Cup qualification,Al-Ram,Palestine,False,H,0,3294,Palestine,Oman
2017-06-13,Panama,Honduras,2,2,FIFA World Cup qualification,Panama City,Panama,False,D,1,3294,Panama,Honduras
2017-06-13,Papua New Guinea,Solomon Islands,1,2,FIFA World Cup qualification,Port Moresby,Papua New Guinea,False,A,2,3294,Papua New Guinea,Solomon Islands
2017-06-13,Peru,Jamaica,3,1,Friendly,Arequipa,Peru,False,H,0,3294,Peru,Jamaica
2017-06-13,Singapore,Argentina,0,6,Friendly,Kallang,Singapore,False,A,2,3294,Singapore,Argentina
2017-06-13,Norway,Sweden,1,1,Friendly,Oslo,Norway,False,D,1,3294,Norway,Sweden
2017-06-13,Syria,China,2,2,FIFA World Cup qualification,Paya Rumput,Malaysia,True,D,1,3294,Syria,China
2017-06-13,Tajikistan,Philippines,3,4,AFC Asian Cup qualification,Dushanbe,Tajikistan,False,A,2,3294,Tajikistan,Philippines
2017-06-13,Thailand,United Arab Emirates,1,1,FIFA World Cup qualification,Bangkok,Thailand,False,D,1,3294,Thailand,United Arab Emirates
2017-06-13,Turkmenistan,Bahrain,1,2,AFC Asian Cup qualification,Daşoguz,Turkmenistan,False,A,2,3294,Turkmenistan,Bahrain
2017-06-13,Vietnam,Jordan,0,0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False,D,1,3294,Vietnam,Jordan
2017-06-13,South Africa,Zambia,1,2,Friendly,Saulspoort,South Africa,False,A,2,3294,South Africa,Zambia
2017-06-13,Nepal,Yemen,0,0,AFC Asian Cup qualification,Kathmandu,Nepal,False,D,1,3294,Nepal,Yemen
2017-06-13,Qatar,South Korea,3,2,FIFA World Cup qualification,Doha,Qatar,False,H,0,3294,Qatar,South Korea
2017-06-13,Macau,Myanmar,0,4,AFC Asian Cup qualification,Macau,Macau,False,A,2,3294,Macau,Myanmar
2017-06-13,Malaysia,Lebanon,1,2,AFC Asian Cup qualification,Johor Bahru,Malaysia,False,A,2,3294,Malaysia,Lebanon
2017-06-13,Australia,Brazil,0,4,Friendly,Melbourne,Australia,False,A,2,3294,Australia,Brazil
2017-06-13,Cambodia,Afghanistan,1,0,AFC Asian Cup qualification,Phnom Penh,Cambodia,False,H,0,3294,Cambodia,Afghanistan
2017-06-13,Cameroon,Colombia,0,4,Friendly,Getafe,Spain,True,A,2,3294,Cameroon,Colombia
2017-06-13,Canada,Curaçao,2,1,Friendly,Montreal,Canada,False,H,0,3294,Canada,Curaçao
2017-06-13,Costa Rica,Trinidad and Tobago,2,1,FIFA World Cup qualification,San José,Costa Rica,False,H,0,3294,Costa Rica,Trinidad and Tobago
2017-06-13,Bhutan,Maldives,0,2,AFC Asian Cup qualification,Thimphu,Bhutan,False,A,2,3294,Bhutan,Maldives
2017-06-13,France,England,3,2,Friendly,Saint-Denis,France,False,H,0,3294,France,England
2017-06-13,Hong Kong,North Korea,1,1,AFC Asian Cup qualification,So Kon Po,Hong Kong,False,D,1,3294,Hong Kong,North Korea
2017-06-13,India,Kyrgyzstan,1,0,AFC Asian Cup qualification,Bengaluru,India,False,H,0,3294,India,Kyrgyzstan
2017-06-13,Indonesia,Puerto Rico,0,0,Friendly,Sleman,Indonesia,False,D,1,3294,Indonesia,Puerto Rico
2017-06-13,Iraq,Japan,1,1,FIFA World Cup qualification,Tehran,Iran,True,D,1,3294,Iraq,Japan
2017-06-13,El Salvador,Ecuador,0,3,Friendly,Harrison,United States,True,A,2,3294,El Salvador,Ecuador
2017-06-17,Curaçao,Nicaragua,0,0,Friendly,Willemstad,Curaçao,False,D,1,3290,Curaçao,Nicaragua
2017-06-17,French Guiana,Barbados,3,0,Friendly,Cayenne,French Guiana,False,H,0,3290,French Guiana,Barbados
2017-06-17,Russia,New Zealand,2,0,Confederations Cup,Saint Petersburg,Russia,False,H,0,3290,Russia,New Zealand
2017-06-18,Cameroon,Chile,0,2,Confederations Cup,Moscow,Russia,True,A,2,3289,Cameroon,Chile
2017-06-18,Portugal,Mexico,2,2,Confederations Cup,Kazan,Russia,True,D,1,3289,Portugal,Mexico
2017-06-19,Australia,Germany,2,3,Confederations Cup,Sochi,Russia,True,A,2,3288,Australia,Germany
2017-06-21,Mexico,New Zealand,2,1,Confederations Cup,Sochi,Russia,True,H,0,3286,Mexico,New Zealand
2017-06-21,Russia,Portugal,0,1,Confederations Cup,Moscow,Russia,False,A,2,3286,Russia,Portugal
2017-06-22,Martinique,Curaçao,1,2,CFU Caribbean Cup,Fort-de-France,Martinique,False,A,2,3285,Martinique,Curaçao
2017-06-22,Jamaica,French Guiana,1,1,CFU Caribbean Cup,Fort-de-France,Martinique,True,D,1,3285,Jamaica,French Guiana
2017-06-22,Cameroon,Australia,1,1,Confederations Cup,Saint Petersburg,Russia,True,D,1,3285,Cameroon,Australia
2017-06-22,Germany,Chile,1,1,Confederations Cup,Kazan,Russia,True,D,1,3285,Germany,Chile
2017-06-24,New Zealand,Portugal,0,4,Confederations Cup,Saint Petersburg,Russia,True,A,2,3283,New Zealand,Portugal
2017-06-24,Russia,Mexico,1,2,Confederations Cup,Kazan,Russia,False,A,2,3283,Russia,Mexico
2017-06-25,Alderney,Jersey,0,3,Island Games,Väskinde,Sweden,True,A,2,3282,Alderney,Jersey
2017-06-25,Isle of Man,Hitra,5,0,Island Games,Fårösund,Sweden,True,H,0,3282,Isle of Man,Hitra
2017-06-25,Saare County,Shetland,4,5,Island Games,Hemse,Sweden,True,A,2,3282,Saare County,Shetland
2017-06-25,Guernsey,Åland Islands,1,1,Island Games,Dalhem,Sweden,True,D,1,3282,Guernsey,Åland Islands
2017-06-25,Western Isles,Greenland,0,3,Island Games,Dalhem,Sweden,True,A,2,3282,Western Isles,Greenland
2017-06-25,Gotland,Frøya,7,1,Island Games,Visby,Sweden,False,H,0,3282,Gotland,Frøya
2017-06-25,Tanzania,Malawi,2,0,COSAFA Cup,Saulspoort,South Africa,True,H,0,3282,Tanzania,Malawi
2017-06-25,Ynys Môn,Falkland Islands,3,0,Island Games,Säve,Sweden,True,H,0,3282,Ynys Môn,Falkland Islands
2017-06-25,Mauritius,Angola,0,1,COSAFA Cup,Saulspoort,South Africa,True,A,2,3282,Mauritius,Angola
2017-06-25,Martinique,French Guiana,0,1,CFU Caribbean Cup,Fort-de-France,Martinique,False,A,2,3282,Martinique,French Guiana
2017-06-25,Jamaica,Curaçao,1,2,CFU Caribbean Cup,Fort-de-France,Martinique,True,A,2,3282,Jamaica,Curaçao
2017-06-25,Germany,Cameroon,3,1,Confederations Cup,Sochi,Russia,True,H,0,3282,Germany,Cameroon
2017-06-25,Chile,Australia,1,1,Confederations Cup,Moscow,Russia,True,D,1,3282,Chile,Australia
2017-06-25,Menorca,Orkney,1,0,Island Games,Stenkyrka,Sweden,True,H,0,3282,Menorca,Orkney
2017-06-26,Falkland Islands,Isle of Man,2,5,Island Games,Säve,Sweden,True,A,2,3281,Falkland Islands,Isle of Man
2017-06-26,Åland Islands,Saare County,0,0,Island Games,Fardhem,Sweden,True,D,1,3281,Åland Islands,Saare County
2017-06-26,Hitra,Ynys Môn,1,5,Island Games,Väskinde,Sweden,True,A,2,3281,Hitra,Ynys Môn
2017-06-26,Frøya,Greenland,2,2,Island Games,Hemse,Sweden,True,D,1,3281,Frøya,Greenland
2017-06-26,Shetland,Guernsey,0,3,Island Games,Stenkyrka,Sweden,True,A,2,3281,Shetland,Guernsey
2017-06-26,Orkney,Alderney,3,0,Island Games,Hemse,Sweden,True,H,0,3281,Orkney,Alderney
2017-06-26,Madagascar,Seychelles,2,0,COSAFA Cup,Saulspoort,South Africa,True,H,0,3281,Madagascar,Seychelles
2017-06-26,Mozambique,Zimbabwe,0,4,COSAFA Cup,Saulspoort,South Africa,True,A,2,3281,Mozambique,Zimbabwe
2017-06-26,Gotland,Western Isles,8,0,Island Games,Dalhem,Sweden,False,H,0,3281,Gotland,Western Isles
2017-06-26,Jersey,Menorca,3,3,Island Games,Visby,Sweden,True,D,1,3281,Jersey,Menorca
2017-06-27,Isle of Man,Ynys Môn,4,0,Island Games,Stenkyrka,Sweden,True,H,0,3280,Isle of Man,Ynys Môn
2017-06-27,Hitra,Falkland Islands,2,1,Island Games,Fardhem,Sweden,True,H,0,3280,Hitra,Falkland Islands
2017-06-27,Åland Islands,Shetland,2,1,Island Games,Visby,Sweden,True,H,0,3280,Åland Islands,Shetland
2017-06-27,Frøya,Western Isles,2,4,Island Games,Säve,Sweden,True,A,2,3280,Frøya,Western Isles
2017-06-27,Guernsey,Saare County,1,1,Island Games,Dalhem,Sweden,True,D,1,3280,Guernsey,Saare County
2017-06-27,Orkney,Jersey,0,3,Island Games,Väskinde,Sweden,True,A,2,3280,Orkney,Jersey
2017-06-27,Menorca,Alderney,6,0,Island Games,Fårösund,Sweden,True,H,0,3280,Menorca,Alderney
2017-06-27,Malawi,Mauritius,0,0,COSAFA Cup,Rustenburg,South Africa,True,D,1,3280,Malawi,Mauritius
2017-06-27,Angola,Tanzania,0,0,COSAFA Cup,Rustenburg,South Africa,True,D,1,3280,Angola,Tanzania
2017-06-27,Gotland,Greenland,0,1,Island Games,Visby,Sweden,False,A,2,3280,Gotland,Greenland
2017-06-28,Portugal,Chile,0,0,Confederations Cup,Kazan,Russia,True,D,1,3279,Portugal,Chile
2017-06-28,Seychelles,Mozambique,1,2,COSAFA Cup,Rustenburg,South Africa,True,A,2,3279,Seychelles,Mozambique
2017-06-28,Saint Lucia,Saint Vincent and the Grenadines,2,1,Windward Islands Tournament,St. George's,Grenada,True,H,0,3279,Saint Lucia,Saint Vincent and the Grenadines
2017-06-28,Zimbabwe,Madagascar,0,0,COSAFA Cup,Rustenburg,South Africa,True,D,1,3279,Zimbabwe,Madagascar
2017-06-29,Orkney,Shetland,3,1,Island Games,Dalhem,Sweden,True,H,0,3278,Orkney,Shetland
2017-06-29,Greenland,Menorca,1,1,Island Games,Väskinde,Sweden,True,D,1,3278,Greenland,Menorca
2017-06-29,Gotland,Jersey,2,3,Island Games,Visby,Sweden,False,A,2,3278,Gotland,Jersey
2017-06-29,Ynys Môn,Åland Islands,0,2,Island Games,Fårösund,Sweden,True,A,2,3278,Ynys Môn,Åland Islands
2017-06-29,Guernsey,Isle of Man,3,4,Island Games,Fardhem,Sweden,True,A,2,3278,Guernsey,Isle of Man
2017-06-29,Hitra,Western Isles,1,1,Island Games,Stenkyrka,Sweden,True,D,1,3278,Hitra,Western Isles
2017-06-29,Falkland Islands,Alderney,0,3,Island Games,Säve,Sweden,True,A,2,3278,Falkland Islands,Alderney
2017-06-29,Tanzania,Mauritius,1,1,COSAFA Cup,Saulspoort,South Africa,True,D,1,3278,Tanzania,Mauritius
2017-06-29,Malawi,Angola,0,0,COSAFA Cup,Rustenburg,South Africa,True,D,1,3278,Malawi,Angola
2017-06-29,Germany,Mexico,4,1,Confederations Cup,Sochi,Russia,True,H,0,3278,Germany,Mexico
2017-06-29,Saare County,Frøya,4,2,Island Games,Fardhem,Sweden,True,H,0,3278,Saare County,Frøya
2017-06-30,Dominica,Barbados,2,1,Windward Islands Tournament,Sauteurs,Grenada,True,H,0,3277,Dominica,Barbados
2017-06-30,Mozambique,Madagascar,1,4,COSAFA Cup,Saulspoort,South Africa,True,A,2,3277,Mozambique,Madagascar
2017-06-30,Zimbabwe,Seychelles,6,0,COSAFA Cup,Rustenburg,South Africa,True,H,0,3277,Zimbabwe,Seychelles
2017-06-30,Menorca,Guernsey,0,1,Island Games,Väskinde,Sweden,True,A,2,3277,Menorca,Guernsey
2017-06-30,Greenland,Isle of Man,0,6,Island Games,Visby,Sweden,True,A,2,3277,Greenland,Isle of Man
2017-07-01,United States,Ghana,2,1,Friendly,East Hartford,United States,False,H,0,3276,United States,Ghana
2017-07-01,Namibia,Lesotho,0,0,COSAFA Cup,Rustenburg,South Africa,True,D,1,3276,Namibia,Lesotho
2017-07-01,Mexico,Paraguay,2,1,Friendly,Seattle,United States,True,H,0,3276,Mexico,Paraguay
2017-07-01,Botswana,Zambia,1,2,COSAFA Cup,Rustenburg,South Africa,True,A,2,3276,Botswana,Zambia
2017-07-01,Gambia,Guinea-Bissau,0,0,Friendly,Bakau,Gambia,False,D,1,3276,Gambia,Guinea-Bissau
2017-07-02,Chile,Germany,0,1,Confederations Cup,Saint Petersburg,Russia,True,A,2,3275,Chile,Germany
2017-07-02,Portugal,Mexico,2,1,Confederations Cup,Moscow,Russia,True,H,0,3275,Portugal,Mexico
2017-07-02,South Africa,Tanzania,0,1,COSAFA Cup,Rustenburg,South Africa,False,A,2,3275,South Africa,Tanzania
2017-07-02,Eswatini,Zimbabwe,1,2,COSAFA Cup,Rustenburg,South Africa,True,A,2,3275,Eswatini,Zimbabwe
2017-07-03,Barbados,Saint Lucia,1,1,Windward Islands Tournament,St. George's,Grenada,True,D,1,3274,Barbados,Saint Lucia
2017-07-03,Grenada,Saint Vincent and the Grenadines,4,3,Friendly,St. George's,Grenada,False,H,0,3274,Grenada,Saint Vincent and the Grenadines
2017-07-04,Saint Lucia,Dominica,0,0,Windward Islands Tournament,St. George's,Grenada,True,D,1,3273,Saint Lucia,Dominica
2017-07-04,Namibia,Eswatini,1,0,COSAFA Cup,Saulspoort,South Africa,True,H,0,3273,Namibia,Eswatini
2017-07-04,South Africa,Botswana,2,0,COSAFA Cup,Saulspoort,South Africa,False,H,0,3273,South Africa,Botswana
2017-07-04,Saint Vincent and the Grenadines,Barbados,4,2,Friendly,St. George's,Grenada,True,H,0,3273,Saint Vincent and the Grenadines,Barbados
2017-07-05,Zambia,Tanzania,4,2,COSAFA Cup,Saulspoort,South Africa,True,H,0,3272,Zambia,Tanzania
2017-07-05,Lesotho,Zimbabwe,3,4,COSAFA Cup,Saulspoort,South Africa,True,A,2,3272,Lesotho,Zimbabwe
2017-07-06,Dominica,Saint Vincent and the Grenadines,2,2,Windward Islands Tournament,St. George's,Grenada,True,D,1,3271,Dominica,Saint Vincent and the Grenadines
2017-07-06,Grenada,Barbados,0,2,Windward Islands Tournament,St. George's,Grenada,False,A,2,3271,Grenada,Barbados
2017-07-07,French Guiana,Canada,2,4,Gold Cup,Harrison,United States,True,A,2,3270,French Guiana,Canada
2017-07-07,Honduras,Costa Rica,0,1,Gold Cup,Harrison,United States,True,A,2,3270,Honduras,Costa Rica
2017-07-07,South Africa,Namibia,1,0,COSAFA Cup,Saulspoort,South Africa,False,H,0,3270,South Africa,Namibia
2017-07-07,Tanzania,Lesotho,0,0,COSAFA Cup,Saulspoort,South Africa,True,D,1,3270,Tanzania,Lesotho
2017-07-08,Guinea-Bissau,Gambia,0,1,Friendly,Bissau,Guinea-Bissau,False,A,2,3269,Guinea-Bissau,Gambia
2017-07-08,Martinique,Nicaragua,2,0,Gold Cup,Nashville,United States,True,H,0,3269,Martinique,Nicaragua
2017-07-08,United States,Panama,1,1,Gold Cup,Nashville,United States,False,D,1,3269,United States,Panama
2017-07-09,Zambia,Zimbabwe,1,3,COSAFA Cup,Rustenburg,South Africa,True,A,2,3268,Zambia,Zimbabwe
2017-07-09,Mexico,El Salvador,3,1,Gold Cup,San Diego,United States,True,H,0,3268,Mexico,El Salvador
2017-07-09,Curaçao,Jamaica,0,2,Gold Cup,San Diego,United States,True,A,2,3268,Curaçao,Jamaica
2017-07-11,Costa Rica,Canada,1,1,Gold Cup,Houston,United States,True,D,1,3266,Costa Rica,Canada
2017-07-11,Honduras,French Guiana,0,0,Gold Cup,Houston,United States,True,D,1,3266,Honduras,French Guiana
2017-07-12,Panama,Nicaragua,2,1,Gold Cup,Tampa,United States,True,H,0,3265,Panama,Nicaragua
2017-07-12,United States,Martinique,3,2,Gold Cup,Tampa,United States,False,H,0,3265,United States,Martinique
2017-07-13,El Salvador,Curaçao,2,0,Gold Cup,Denver,United States,True,H,0,3264,El Salvador,Curaçao
2017-07-13,Mexico,Jamaica,0,0,Gold Cup,Denver,United States,True,D,1,3264,Mexico,Jamaica
2017-07-14,Canada,Honduras,0,0,Gold Cup,Frisco,United States,True,D,1,3263,Canada,Honduras
2017-07-14,Costa Rica,French Guiana,3,0,Gold Cup,Frisco,United States,True,H,0,3263,Costa Rica,French Guiana
2017-07-14,Thailand,North Korea,3,0,King's Cup,Bangkok,Thailand,False,H,0,3263,Thailand,North Korea
2017-07-15,United States,Nicaragua,3,0,Gold Cup,Cleveland,United States,False,H,0,3262,United States,Nicaragua
2017-07-15,Panama,Martinique,3,0,Gold Cup,Cleveland,United States,True,H,0,3262,Panama,Martinique
2017-07-16,Thailand,Belarus,0,0,King's Cup,Bangkok,Thailand,False,D,1,3261,Thailand,Belarus
2017-07-16,Jamaica,El Salvador,1,1,Gold Cup,San Antonio,United States,True,D,1,3261,Jamaica,El Salvador
2017-07-16,Burkina Faso,North Korea,3,3,King's Cup,Bangkok,Thailand,True,D,1,3261,Burkina Faso,North Korea
2017-07-16,Curaçao,Mexico,0,2,Gold Cup,San Antonio,United States,True,A,2,3261,Curaçao,Mexico
2017-07-19,Costa Rica,Panama,1,0,Gold Cup,Philadelphia,United States,True,H,0,3258,Costa Rica,Panama
2017-07-19,United States,El Salvador,2,0,Gold Cup,Philadelphia,United States,False,H,0,3258,United States,El Salvador
2017-07-20,Jamaica,Canada,2,1,Gold Cup,Glendale,United States,True,H,0,3257,Jamaica,Canada
2017-07-20,Mexico,Honduras,1,0,Gold Cup,Glendale,United States,True,H,0,3257,Mexico,Honduras
2017-07-22,United States,Costa Rica,2,0,Gold Cup,Arlington,United States,False,H,0,3255,United States,Costa Rica
2017-07-23,Mexico,Jamaica,0,1,Gold Cup,Pasadena,United States,True,A,2,3254,Mexico,Jamaica
2017-07-26,Ecuador,Trinidad and Tobago,3,1,Friendly,Guayaquil,Ecuador,False,H,0,3251,Ecuador,Trinidad and Tobago
2017-07-26,United States,Jamaica,2,1,Gold Cup,Santa Clara,United States,False,H,0,3251,United States,Jamaica
2017-08-05,Zambia,Ethiopia,0,0,Friendly,Lusaka,Zambia,False,D,1,3241,Zambia,Ethiopia
2017-08-07,Rwanda,Sudan,2,1,Friendly,Kigali,Rwanda,False,H,0,3239,Rwanda,Sudan
2017-08-16,Andorra,Qatar,0,1,Friendly,Burton on Trent,England,True,A,2,3230,Andorra,Qatar
2017-08-19,India,Mauritius,2,1,Friendly,Bombay,India,False,H,0,3227,India,Mauritius
2017-08-22,Malaysia,Syria,1,2,Friendly,Paya Rumput,Malaysia,False,A,2,3224,Malaysia,Syria
2017-08-22,Mauritius,Saint Kitts and Nevis,1,1,Friendly,Bombay,India,True,D,1,3224,Mauritius,Saint Kitts and Nevis
2017-08-23,Qatar,Turkmenistan,2,1,Friendly,Al Rayyan,Qatar,False,H,0,3223,Qatar,Turkmenistan
2017-08-24,Trinidad and Tobago,Jamaica,1,2,Friendly,Port of Spain,Trinidad and Tobago,False,A,2,3222,Trinidad and Tobago,Jamaica
2017-08-24,India,Saint Kitts and Nevis,1,1,Friendly,Bombay,India,False,D,1,3222,India,Saint Kitts and Nevis
2017-08-26,Iraq,Syria,1,1,Friendly,Paya Rumput,Malaysia,True,D,1,3220,Iraq,Syria
2017-08-29,Myanmar,Malaysia,1,0,Friendly,Yangon,Myanmar,False,H,0,3217,Myanmar,Malaysia
2017-08-29,Bahrain,Jordan,0,0,Friendly,Isa Town,Bahrain,False,D,1,3217,Bahrain,Jordan
2017-08-29,United Arab Emirates,Saudi Arabia,2,1,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,H,0,3217,United Arab Emirates,Saudi Arabia
2017-08-30,Oman,Afghanistan,2,0,Friendly,Muscat,Oman,False,H,0,3216,Oman,Afghanistan
2017-08-31,Belgium,Gibraltar,9,0,FIFA World Cup qualification,Liège,Belgium,False,H,0,3215,Belgium,Gibraltar
2017-08-31,Abkhazia,Donetsk PR,1,2,Friendly,Sukhumi,Georgia,False,A,2,3215,Abkhazia,Donetsk PR
2017-08-31,Venezuela,Colombia,0,0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,D,1,3215,Venezuela,Colombia
2017-08-31,Uganda,Egypt,1,0,FIFA World Cup qualification,Kampala,Uganda,False,H,0,3215,Uganda,Egypt
2017-08-31,Thailand,Iraq,1,2,FIFA World Cup qualification,Bangkok,Thailand,False,A,2,3215,Thailand,Iraq
2017-08-31,Syria,Qatar,3,1,FIFA World Cup qualification,Paya Rumput,Malaysia,True,H,0,3215,Syria,Qatar
2017-08-31,Switzerland,Andorra,3,0,FIFA World Cup qualification,St. Gallen,Switzerland,False,H,0,3215,Switzerland,Andorra
2017-08-31,Singapore,Hong Kong,1,1,Friendly,Kallang,Singapore,False,D,1,3215,Singapore,Hong Kong
2017-08-31,Portugal,Faroe Islands,5,1,FIFA World Cup qualification,Porto,Portugal,False,H,0,3215,Portugal,Faroe Islands
2017-08-31,Peru,Bolivia,2,1,FIFA World Cup qualification,Lima,Peru,False,H,0,3215,Peru,Bolivia
2017-08-31,Niger,Togo,0,2,Friendly,Agadir,Morocco,True,A,2,3215,Niger,Togo
2017-08-31,Luxembourg,Belarus,1,0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,H,0,3215,Luxembourg,Belarus
2017-08-31,Uruguay,Argentina,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,D,1,3215,Uruguay,Argentina
2017-08-31,Kenya,Mauritania,1,1,Friendly,Agadir,Morocco,True,D,1,3215,Kenya,Mauritania
2017-08-31,South Korea,Iran,0,0,FIFA World Cup qualification,Seoul,South Korea,False,D,1,3215,South Korea,Iran
2017-08-31,Brazil,Ecuador,2,0,FIFA World Cup qualification,Porto Alegre,Brazil,False,H,0,3215,Brazil,Ecuador
2017-08-31,Chile,Paraguay,0,3,FIFA World Cup qualification,Santiago,Chile,False,A,2,3215,Chile,Paraguay
2017-08-31,China,Uzbekistan,1,0,FIFA World Cup qualification,Wuhan,China,False,H,0,3215,China,Uzbekistan
2017-08-31,Cyprus,Bosnia and Herzegovina,3,2,FIFA World Cup qualification,Nicosia,Cyprus,False,H,0,3215,Cyprus,Bosnia and Herzegovina
